"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionCode","county","locality","gbifID","occurrenceRemarks","collectionCode","occurrenceID","name","sex","dynamicProperties","individualCount","datasetName","verbatimEventDate","institutionID","collectionID","higherClassification","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","lowestBiostratigraphicZone","locationID","lifeStage","establishmentMeans","references","organismQuantity","organismQuantityType","recordNumber","nomenclaturalCode","georeferenceProtocol","verbatimLocality","language","type","accessRights","bibliographicCitation","dateIdentified","georeferencedBy","identifiedBy","locationAccordingTo","eventTime","identificationRemarks","georeferencedDate","footprintWKT","verbatimCoordinateSystem","organismID","previousIdentifications","identificationQualifier","georeferenceSources","habitat","datasetID","otherCatalogNumbers","rightsHolder","fieldNumber","disposition","vernacularName","ownerInstitutionCode","projectId","http...unknown.org.nick","informationWithheld","taxonID","http...unknown.org.captive","identificationID","materialSampleID","associatedSequences","taxonConceptID","vitality","eventRemarks","locationRemarks"
"3357583315","Lampropeltis extenuata (Brown, 1890)",29.62444,-82.29982,"colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:23.410+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",50,"NORTH_AMERICA","Florida","North America, United States, Florida, Alachua",1989,10,12,"1989-10-12",285,285,"2025-02-13T16:50:56.000+00:00","2025-03-24T04:09:23.410+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"DB8AD0A9-11E7-40E0-8697-C1268188F458","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,"Dorman, David","alcohol-formalin fixed - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","DB8AD0A9-11E7-40E0-8697-C1268188F458","74260","UF","Alachua","Gainesville, 2305 SE 30 Place","3357583315","Dissected by Harvey Lillywhite","Herp","DB8AD0A9-11E7-40E0-8697-C1268188F458","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"on driveway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357590301","Lampropeltis extenuata (Brown, 1890)",29.836067,-82.699836,"","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:08:20.653+00:00",602,"MACHINE_OBSERVATION","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",100,"NORTH_AMERICA","Florida","North America, United States, Florida, Gilchrist",1990,3,27,"1990-03-27",86,86,"2025-02-13T16:35:50.000+00:00","2025-03-24T04:08:20.653+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"02807B10-E4E4-4DC3-93B6-22A4F72D62F2","none","none",NA,NA,FALSE,"Cope, William","photograph-35 mm slide - 2","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","02807B10-E4E4-4DC3-93B6-22A4F72D62F2","78853","UF","Gilchrist","Ginnie Springs, Santa Fe River","3357590301","Near park entrance. Color slides only (N = 2)","Herp","02807B10-E4E4-4DC3-93B6-22A4F72D62F2","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357587312","Lampropeltis extenuata (Brown, 1890)",29.46701,-82.61741,"colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:18.104+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",50,"NORTH_AMERICA","Florida","North America, United States, Florida, Levy",1990,9,28,"1990-09-28",271,271,"2025-02-13T16:48:21.000+00:00","2025-03-24T04:09:18.104+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BC9B061C-39BC-4494-AC76-8A25D722C804","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,"Lundgren, Randall","alcohol-formalin fixed - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","BC9B061C-39BC-4494-AC76-8A25D722C804","78857","UF","Levy","US 27A & State Road 24, 2.0 mi NE, State Road 24","3357587312","University Oaks Development","Herp","BC9B061C-39BC-4494-AC76-8A25D722C804","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357596309","Lampropeltis extenuata (Brown, 1890)",29.73154,-82.21972,"colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:13.175+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",50,"NORTH_AMERICA","Florida","North America, United States, Florida, Alachua",1990,11,9,"1990-11-09",313,313,"2025-02-13T16:50:42.000+00:00","2025-03-24T04:09:13.175+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"9F82C1B8-16CE-4EAE-9A51-46310CC41E65","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,NA,"default - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","9F82C1B8-16CE-4EAE-9A51-46310CC41E65","79731","UF","Alachua","Austin Cary Memorial Forest, 0.12 mi S Lake Mize","3357596309","Forestry student/3 color slides taken by Paul Moler, released specimen","Herp","9F82C1B8-16CE-4EAE-9A51-46310CC41E65","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051967983","Lampropeltis extenuata (Brown, 1890)",29.631,-82.469,"osiic,incomis,inmafu","d5fafa95-7de2-48c0-bf10-3480bcca4a2b","69e7f900-ed5b-11dd-ac7e-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2025-01-21T23:41:46.933+00:00","2025-02-01T01:21:36.897+00:00",339,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",201,"NORTH_AMERICA","Florida",NA,1995,7,NA,"1995-07",NA,NA,"2020-01-07T12:35:09.000+00:00","2025-02-01T01:21:36.897+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"b7dea990-48a0-11ec-80ba-06f21c000156","none","none","09633165-0280-421e-a3a8-e717231226be",NA,FALSE,NA,NA,"WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","b7dea990-48a0-11ec-80ba-06f21c000156","81423","NCSM","Alachua","SW 24th Avenue, 0.2 [rd]mi. E jct. Parker Rd., [ca. 8.75 airmi. WSW center Gainesville]","1051967983","Received from Paul Moler December 1995","Herp","b7dea990-48a0-11ec-80ba-06f21c000156","Lampropeltis extenuata (Brown, 1890)",NA,NA,1,"NCSM Herpetology Collection",NA,"NCSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://collections.naturalsciences.org/herpetology/specimen/1",NA,NA,NA,NA,NA,"ASU Catalog: FL: Alachua Co: W. of Gainesville, SW 24th Ave, 0.2 mi. E Parker Rd.; NCSM Ledger: Florida: Alachua Co: SW 24th Ave., 0.2 mi. E Parker Road, [8.8 mi. W.SW center Gainesville, 29.631 N, 82.469 W","en",NA,"not-for-profit use only","NCSM 1 - North Carolina Museum of Natural Sciences Herpetology Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Google Maps",NA,"HerpDWC","ASU 19137","Noth Carolina Museum of Natural Sciences","HERP-81423","In Collections","Short-tailed Snake","NCSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357581315","Lampropeltis extenuata (Brown, 1890)",28.62962,-82.35213,"colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:16.262+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",100,"NORTH_AMERICA","Florida","North America, United States, Florida, Hernando",1998,6,5,"1998-06-05",156,156,"2025-02-13T16:32:22.000+00:00","2025-03-24T04:09:16.262+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"B2144581-28F4-452F-A58D-C50B2B2B2677","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,"Wood, Kristin","default - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","B2144581-28F4-452F-A58D-C50B2B2B2677","121607","UF","Hernando","Brooksville, Chinsegut Nature Center","3357581315","In bucket trap","Herp","B2144581-28F4-452F-A58D-C50B2B2B2677","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sandhill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543564460","Stilosoma extenuatum Brown, 1890",28.686222,-82.323917,"cdround,gass84","cece4fc2-1fec-4bb5-a335-7252548e3f0b","66522820-055c-11d8-b84e-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","a43950ae-eb88-4ef4-bfff-43bcf12885ad","66522820-055c-11d8-b84e-b8a03c50a862","US","EML","2025-03-17T00:01:42.348+00:00","2025-03-17T00:11:39.346+00:00",431,"PRESERVED_SPECIMEN","PRESENT",2455052,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Stilosoma","extenuatum","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida","North America; USA; Florida; Citrus Co.",1999,10,1,"1999-10-01",274,274,"2024-01-04T14:21:00.000+00:00","2025-03-17T00:11:39.346+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:CAS:HERP:210979","none","none","d2a27206-87ab-47ea-b5fc-d2e57054b688","ba09c323-3cf8-4e82-900f-23f2bdb46f17",FALSE,"P.G. Frank","Alcohol; Tissue: DNA (Frozen), Liver (SED)","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","urn:catalog:CAS:HERP:210979","210979","CAS","Citrus Co.","Floral City, Suburban Lane Rd, 0.1 mi from Hwy 145, 28 41 10.4 N, 82 19 26.1 W","543564460","Orig. No. 53-10.1999-3 and RL B13P39f.","HERP","urn:catalog:CAS:HERP:210979","Stilosoma extenuatum Brown, 1890",NA,NA,NA,NA,"1 Oct 1999","http://grbio.org/institution/california-academy-sciences","http://grscicoll.org/institutional-collection/herpetology-0","Animalia; Chordata; Reptilia; Serpentes; Colubridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGF-20",NA,NA,"FL: Citrus Co., Floral City, Suburban Lane Rd. 0.1 m from intersection with Hwy 145, N 28 41 10.4, W 82 19 26.1",NA,NA,NA,NA,"1999-10-06T00:00:00",NA,"R. Lawson",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GPS","DOR.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357582307","Lampropeltis extenuata (Brown, 1890)",28.62962,-82.35213,"colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:08:55.658+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",100,"NORTH_AMERICA","Florida","North America, United States, Florida, Hernando",2000,10,30,"2000-10-30",304,304,"2025-02-13T16:32:12.000+00:00","2025-03-24T04:08:55.658+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"542D7ACD-49B6-405E-95DD-488100D9270B","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,"Wood, Kristin","default - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","542D7ACD-49B6-405E-95DD-488100D9270B","121608","UF","Hernando","Brooksville, Chinsegut Nature Center","3357582307",NA,"Herp","542D7ACD-49B6-405E-95DD-488100D9270B","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sandhill on nature trail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357598308","Lampropeltis extenuata (Brown, 1890)",28.5707,-82.3221,"colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:15.681+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",10,"NORTH_AMERICA","Florida","North America, United States, Florida, Hernando",2002,10,13,"2002-10-13",286,286,"2025-02-13T16:28:34.000+00:00","2025-03-24T04:09:15.681+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"A37802C0-5D19-4FD8-AA27-CB376B5072F2","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,"Wood, Kristin","alcohol-formalin fixed - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","A37802C0-5D19-4FD8-AA27-CB376B5072F2","137089","UF","Hernando","Brooksville, Preston Road, S Goat Yard driveway","3357598308",NA,"Herp","A37802C0-5D19-4FD8-AA27-CB376B5072F2","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357586310","Lampropeltis extenuata (Brown, 1890)",28.45729,-82.50237,"","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:26.245+00:00",602,"MACHINE_OBSERVATION","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",10,"NORTH_AMERICA","Florida","North America, United States, Florida, Hernando",2003,3,29,"2003-03-29",88,88,"2025-02-13T16:29:17.000+00:00","2025-03-24T04:09:26.245+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"F5AE8FD3-2F87-442A-A14C-45E7B808B931","none","none",NA,NA,FALSE,"Cagan, Peggy","photograph-digital - 3","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","F5AE8FD3-2F87-442A-A14C-45E7B808B931","135663","UF","Hernando","Sping Hill, 13374 Twin Lake Avenue","3357586310","(3) image vouchers only","Herp","F5AE8FD3-2F87-442A-A14C-45E7B808B931","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sheehy III, Coleman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in garage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357598312","Lampropeltis extenuata (Brown, 1890)",28.3771,-82.5427,"colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:22.696+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",800,"NORTH_AMERICA","Florida","North America, United States, Florida, Pasco",2003,4,20,"2003-04-20",110,110,"2025-02-13T16:33:06.000+00:00","2025-03-24T04:09:22.696+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"D60385D7-E551-4D07-82EA-6DFBBE219749","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,"Streilein, Bill","default - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","D60385D7-E551-4D07-82EA-6DFBBE219749","150015","UF","Pasco","Tuckaway Lane","3357598312","shed skin only, released specimen","Herp","D60385D7-E551-4D07-82EA-6DFBBE219749","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357588312","Lampropeltis extenuata (Brown, 1890)",28.42268,-82.55693,"","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:04.408+00:00",602,"MACHINE_OBSERVATION","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",10,"NORTH_AMERICA","Florida","North America, United States, Florida, Pasco",2003,9,7,"2003-09-07",250,250,"2025-02-13T16:33:18.000+00:00","2025-03-24T04:09:04.408+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"7ABE5C86-CEBF-46B6-A146-DDAAA819AF53","none","none",NA,NA,FALSE,"Brown, Burt","photograph-digital - 2","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","7ABE5C86-CEBF-46B6-A146-DDAAA819AF53","139574","UF","Pasco","Spring Hill, 15626 Waxweed Avenue","3357588312",NA,"Herp","7ABE5C86-CEBF-46B6-A146-DDAAA819AF53","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sheehy III, Coleman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357595307","Lampropeltis extenuata (Brown, 1890)",28.5657,-82.3216,"colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:12.860+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",10,"NORTH_AMERICA","Florida","North America, United States, Florida, Hernando",2003,10,26,"2003-10-26",299,299,"2025-02-13T16:32:55.000+00:00","2025-03-24T04:09:12.860+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"9CA77813-E89B-4F0B-8F77-B21CF14AAD8E","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,"Wood, Kristin","alcohol-formalin fixed - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","9CA77813-E89B-4F0B-8F77-B21CF14AAD8E","140531","UF","Hernando","Brooksville, Preston Road, 0.15 mi N Richbarn Road","3357595307","In ethanol only","Herp","9CA77813-E89B-4F0B-8F77-B21CF14AAD8E","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
